_id,FinancialYear,HBT,HBTQF,Dataset,DatasetQF,ICD10Codes,DischargesCount,DischargesCountQF,DischargesRates,DischargesRatesQF,PatientsCount,PatientsCountQF,PatientsRates,PatientsRatesQF,HospitalResidentsCount,HospitalResidentsCountQF,HospitalResidentsRates,HospitalResidentsRatesQF
7301,2018/19,S08000031, ,SMR01, ,F00 - F09 or Chapter G and second position F00,2695, ,229.37, ,980, ,83.41, ,,:,,:
7302,2018/19,S08000031, ,SMR04, ,F00 - F09 or Chapter G and second position F00,490, ,41.7, ,360, ,30.64, ,165, ,14.04, 
7303,2018/19,S08000031, ,Total,d,"F50 - F59, F70 - F99",335, ,28.51, ,220, ,18.72, ,55, ,4.68, 
7304,2018/19,S08000031, ,SMR01, ,"F50 - F59, F70 - F99",90, ,7.66, ,55, ,4.68, ,,:,,:
7305,2018/19,S08000031, ,SMR04, ,"F50 - F59, F70 - F99",245, ,20.85, ,175, ,14.89, ,55, ,4.68, 
7306,2018/19,S08000031, ,Total,d,F20 - F29,1780, ,151.49, ,1000, ,85.11, ,360, ,30.64, 
7307,2018/19,S08000031, ,SMR01, ,F20 - F29,100, ,8.51, ,50, ,4.26, ,,:,,:
7308,2018/19,S08000031, ,SMR04, ,F20 - F29,1675, ,142.56, ,970, ,82.55, ,360, ,30.64, 
7309,2018/19,S08000022, ,Total,d,F60 - F69,120, ,37.29, ,95, ,29.52, ,5, ,1.55, 
7310,2018/19,S08000022, ,SMR01, ,F60 - F69,5, ,1.55, ,5, ,1.55, ,,:,,:
7311,2018/19,S08000022, ,SMR04, ,F60 - F69,120, ,37.29, ,95, ,29.52, ,5, ,1.55, 
7312,2018/19,S08000022, ,Total,d,F10 - F19,770, ,239.28, ,465, ,144.5, ,15, ,4.66, 
7313,2018/19,S08000022, ,SMR01, ,F10 - F19,605, ,188, ,345, ,107.21, ,,:,,:
7314,2018/19,S08000022, ,SMR04, ,F10 - F19,165, ,51.27, ,150, ,46.61, ,15, ,4.66, 
7315,2018/19,S08000022, ,Total,d,F30 - F39,210, ,65.26, ,165, ,51.27, ,15, ,4.66, 
7316,2018/19,S08000022, ,SMR01, ,F30 - F39,40, ,12.43, ,30, ,9.32, ,,:,,:
7317,2018/19,S08000022, ,SMR04, ,F30 - F39,170, ,52.83, ,145, ,45.06, ,15, ,4.66, 
7318,2018/19,S08000022, ,Total,d,F40 - F49,190, ,59.04, ,160, ,49.72, ,5, ,1.55, 
7319,2018/19,S08000022, ,SMR01, ,F40 - F49,120, ,37.29, ,95, ,29.52, ,,:,,:
7320,2018/19,S08000022, ,SMR04, ,F40 - F49,70, ,21.75, ,65, ,20.2, ,5, ,1.55, 
7321,2018/19,S08000022, ,Total,d,F00 - F09 or Chapter G and second position F00,460, ,142.95, ,280, ,87.01, ,35, ,10.88, 
7322,2018/19,S08000022, ,SMR01, ,F00 - F09 or Chapter G and second position F00,365, ,113.42, ,205, ,63.7, ,,:,,:
7323,2018/19,S08000022, ,SMR04, ,F00 - F09 or Chapter G and second position F00,90, ,27.97, ,80, ,24.86, ,35, ,10.88, 
7324,2018/19,S08000022, ,Total,d,"F50 - F59, F70 - F99",45, ,13.98, ,30, ,9.32, ,5, ,1.55, 
7325,2018/19,S08000022, ,SMR01, ,"F50 - F59, F70 - F99",30, ,9.32, ,15, ,4.66, ,,:,,:
7326,2018/19,S08000022, ,SMR04, ,"F50 - F59, F70 - F99",15, ,4.66, ,15, ,4.66, ,5, ,1.55, 
7327,2018/19,S08000022, ,Total,d,F20 - F29,235, ,73.03, ,170, ,52.83, ,45, ,13.98, 
7328,2018/19,S08000022, ,SMR01, ,F20 - F29,35, ,10.88, ,30, ,9.32, ,,:,,:
7329,2018/19,S08000022, ,SMR04, ,F20 - F29,200, ,62.15, ,150, ,46.61, ,45, ,13.98, 
7330,2018/19,S08000032, ,Total,d,F60 - F69,185, ,28.06, ,110, ,16.69, ,10, ,1.52, 
7331,2018/19,S08000032, ,SMR01, ,F60 - F69,5, ,0.76, ,5, ,0.76, ,,:,,:
7332,2018/19,S08000032, ,SMR04, ,F60 - F69,180, ,27.31, ,105, ,15.93, ,10, ,1.52, 
7333,2018/19,S08000032, ,Total,d,F10 - F19,2125, ,322.36, ,950, ,144.11, ,25, ,3.79, 
7334,2018/19,S08000032, ,SMR01, ,F10 - F19,1785, ,270.78, ,725, ,109.98, ,,:,,:
7335,2018/19,S08000032, ,SMR04, ,F10 - F19,340, ,51.58, ,265, ,40.2, ,25, ,3.79, 
7336,2018/19,S08000032, ,Total,d,F30 - F39,420, ,63.71, ,265, ,40.2, ,45, ,6.83, 
7337,2018/19,S08000032, ,SMR01, ,F30 - F39,65, ,9.86, ,30, ,4.55, ,,:,,:
7338,2018/19,S08000032, ,SMR04, ,F30 - F39,355, ,53.85, ,240, ,36.41, ,45, ,6.83, 
7339,2018/19,S08000032, ,Total,d,F40 - F49,385, ,58.4, ,300, ,45.51, ,5, ,0.76, 
7340,2018/19,S08000032, ,SMR01, ,F40 - F49,240, ,36.41, ,180, ,27.31, ,,:,,:
7341,2018/19,S08000032, ,SMR04, ,F40 - F49,145, ,22, ,120, ,18.2, ,5, ,0.76, 
7342,2018/19,S08000032, ,Total,d,F00 - F09 or Chapter G and second position F00,2075, ,314.78, ,730, ,110.74, ,70, ,10.62, 
7343,2018/19,S08000032, ,SMR01, ,F00 - F09 or Chapter G and second position F00,1895, ,287.47, ,615, ,93.29, ,,:,,:
7344,2018/19,S08000032, ,SMR04, ,F00 - F09 or Chapter G and second position F00,185, ,28.06, ,140, ,21.24, ,70, ,10.62, 
7345,2018/19,S08000032, ,Total,d,"F50 - F59, F70 - F99",40, ,6.07, ,35, ,5.31, ,0, ,0, 
7346,2018/19,S08000032, ,SMR01, ,"F50 - F59, F70 - F99",20, ,3.03, ,15, ,2.28, ,,:,,:
7347,2018/19,S08000032, ,SMR04, ,"F50 - F59, F70 - F99",25, ,3.79, ,15, ,2.28, ,0, ,0, 
7348,2018/19,S08000032, ,Total,d,F20 - F29,440, ,66.75, ,280, ,42.48, ,105, ,15.93, 
7349,2018/19,S08000032, ,SMR01, ,F20 - F29,30, ,4.55, ,15, ,2.28, ,,:,,:
7350,2018/19,S08000032, ,SMR04, ,F20 - F29,410, ,62.2, ,270, ,40.96, ,105, ,15.93, 
7351,2018/19,S08000024, ,Total,d,F60 - F69,240, ,26.73, ,140, ,15.59, ,10, ,1.11, 
7352,2018/19,S08000024, ,SMR01, ,F60 - F69,10, ,1.11, ,10, ,1.11, ,,:,,:
7353,2018/19,S08000024, ,SMR04, ,F60 - F69,230, ,25.62, ,130, ,14.48, ,10, ,1.11, 
7354,2018/19,S08000024, ,Total,d,F10 - F19,1345, ,149.82, ,875, ,97.46, ,15, ,1.67, 
7355,2018/19,S08000024, ,SMR01, ,F10 - F19,955, ,106.37, ,580, ,64.6, ,,:,,:
7356,2018/19,S08000024, ,SMR04, ,F10 - F19,390, ,43.44, ,345, ,38.43, ,15, ,1.67, 
7357,2018/19,S08000024, ,Total,d,F30 - F39,1030, ,114.73, ,605, ,67.39, ,90, ,10.02, 
7358,2018/19,S08000024, ,SMR01, ,F30 - F39,75, ,8.35, ,55, ,6.13, ,,:,,:
7359,2018/19,S08000024, ,SMR04, ,F30 - F39,955, ,106.37, ,565, ,62.93, ,90, ,10.02, 
7360,2018/19,S08000024, ,Total,d,F40 - F49,410, ,45.67, ,290, ,32.3, ,20, ,2.23, 
7361,2018/19,S08000024, ,SMR01, ,F40 - F49,235, ,26.18, ,155, ,17.27, ,,:,,:
7362,2018/19,S08000024, ,SMR04, ,F40 - F49,175, ,19.49, ,140, ,15.59, ,20, ,2.23, 
7363,2018/19,S08000024, ,Total,d,F00 - F09 or Chapter G and second position F00,2695, ,300.19, ,1305, ,145.36, ,170, ,18.94, 
7364,2018/19,S08000024, ,SMR01, ,F00 - F09 or Chapter G and second position F00,2245, ,250.06, ,1000, ,111.39, ,,:,,:
7365,2018/19,S08000024, ,SMR04, ,F00 - F09 or Chapter G and second position F00,455, ,50.68, ,345, ,38.43, ,170, ,18.94, 
7366,2018/19,S08000024, ,Total,d,"F50 - F59, F70 - F99",175, ,19.49, ,135, ,15.04, ,15, ,1.67, 
7367,2018/19,S08000024, ,SMR01, ,"F50 - F59, F70 - F99",60, ,6.68, ,50, ,5.57, ,,:,,:
7368,2018/19,S08000024, ,SMR04, ,"F50 - F59, F70 - F99",115, ,12.81, ,85, ,9.47, ,15, ,1.67, 
7369,2018/19,S08000024, ,Total,d,F20 - F29,975, ,108.6, ,585, ,65.16, ,175, ,19.49, 
7370,2018/19,S08000024, ,SMR01, ,F20 - F29,35, ,3.9, ,25, ,2.78, ,,:,,:
7371,2018/19,S08000024, ,SMR04, ,F20 - F29,940, ,104.7, ,565, ,62.93, ,175, ,19.49, 
7372,2018/19,S08000025, ,Total,d,F60 - F69,0, ,0, ,0, ,0, ,,:,,:
7373,2018/19,S08000025, ,SMR01, ,F60 - F69,0, ,0, ,0, ,0, ,,:,,:
7374,2018/19,S08000025, ,SMR04, ,F60 - F69,,:,,:,,:,,:,,:,,:
7375,2018/19,S08000025, ,Total,d,F10 - F19,50, ,225.33, ,35, ,157.73, ,,:,,:
7376,2018/19,S08000025, ,SMR01, ,F10 - F19,50, ,225.33, ,35, ,157.73, ,,:,,:
7377,2018/19,S08000025, ,SMR04, ,F10 - F19,,:,,:,,:,,:,,:,,:
7378,2018/19,S08000025, ,Total,d,F30 - F39,5, ,22.53, ,5, ,22.53, ,,:,,:
7379,2018/19,S08000025, ,SMR01, ,F30 - F39,5, ,22.53, ,5, ,22.53, ,,:,,:
7380,2018/19,S08000025, ,SMR04, ,F30 - F39,,:,,:,,:,,:,,:,,:
7381,2018/19,S08000025, ,Total,d,F40 - F49,0, ,0, ,0, ,0, ,,:,,:
7382,2018/19,S08000025, ,SMR01, ,F40 - F49,0, ,0, ,0, ,0, ,,:,,:
7383,2018/19,S08000025, ,SMR04, ,F40 - F49,,:,,:,,:,,:,,:,,:
7384,2018/19,S08000025, ,Total,d,F00 - F09 or Chapter G and second position F00,5, ,22.53, ,0, ,0, ,,:,,:
7385,2018/19,S08000025, ,SMR01, ,F00 - F09 or Chapter G and second position F00,5, ,22.53, ,0, ,0, ,,:,,:
7386,2018/19,S08000025, ,SMR04, ,F00 - F09 or Chapter G and second position F00,,:,,:,,:,,:,,:,,:
7387,2018/19,S08000025, ,Total,d,"F50 - F59, F70 - F99",0, ,0, ,0, ,0, ,,:,,:
7388,2018/19,S08000025, ,SMR01, ,"F50 - F59, F70 - F99",0, ,0, ,0, ,0, ,,:,,:
7389,2018/19,S08000025, ,SMR04, ,"F50 - F59, F70 - F99",,:,,:,,:,,:,,:,,:
7390,2018/19,S08000025, ,Total,d,F20 - F29,5, ,22.53, ,5, ,22.53, ,,:,,:
7391,2018/19,S08000025, ,SMR01, ,F20 - F29,5, ,22.53, ,5, ,22.53, ,,:,,:
7392,2018/19,S08000025, ,SMR04, ,F20 - F29,,:,,:,,:,,:,,:,,:
7393,2018/19,S08000026, ,Total,d,F60 - F69,0, ,0, ,0, ,0, ,,:,,:
7394,2018/19,S08000026, ,SMR01, ,F60 - F69,0, ,0, ,0, ,0, ,,:,,:
7395,2018/19,S08000026, ,SMR04, ,F60 - F69,,:,,:,,:,,:,,:,,:
7396,2018/19,S08000026, ,Total,d,F10 - F19,30, ,130.49, ,30, ,130.49, ,,:,,:
7397,2018/19,S08000026, ,SMR01, ,F10 - F19,30, ,130.49, ,30, ,130.49, ,,:,,:
7398,2018/19,S08000026, ,SMR04, ,F10 - F19,,:,,:,,:,,:,,:,,:
7399,2018/19,S08000026, ,Total,d,F30 - F39,15, ,65.25, ,15, ,65.25, ,,:,,:
7400,2018/19,S08000026, ,SMR01, ,F30 - F39,15, ,65.25, ,15, ,65.25, ,,:,,:
7401,2018/19,S08000026, ,SMR04, ,F30 - F39,,:,,:,,:,,:,,:,,:
7402,2018/19,S08000026, ,Total,d,F40 - F49,10, ,43.5, ,10, ,43.5, ,,:,,:
7403,2018/19,S08000026, ,SMR01, ,F40 - F49,10, ,43.5, ,10, ,43.5, ,,:,,:
7404,2018/19,S08000026, ,SMR04, ,F40 - F49,,:,,:,,:,,:,,:,,:
7405,2018/19,S08000026, ,Total,d,F00 - F09 or Chapter G and second position F00,20, ,86.99, ,20, ,86.99, ,,:,,:
7406,2018/19,S08000026, ,SMR01, ,F00 - F09 or Chapter G and second position F00,20, ,86.99, ,20, ,86.99, ,,:,,:
7407,2018/19,S08000026, ,SMR04, ,F00 - F09 or Chapter G and second position F00,,:,,:,,:,,:,,:,,:
7408,2018/19,S08000026, ,Total,d,"F50 - F59, F70 - F99",5, ,21.75, ,5, ,21.75, ,,:,,:
7409,2018/19,S08000026, ,SMR01, ,"F50 - F59, F70 - F99",5, ,21.75, ,5, ,21.75, ,,:,,:
7410,2018/19,S08000026, ,SMR04, ,"F50 - F59, F70 - F99",,:,,:,,:,,:,,:,,:
7411,2018/19,S08000026, ,Total,d,F20 - F29,5, ,21.75, ,5, ,21.75, ,,:,,:
7412,2018/19,S08000026, ,SMR01, ,F20 - F29,5, ,21.75, ,5, ,21.75, ,,:,,:
7413,2018/19,S08000026, ,SMR04, ,F20 - F29,,:,,:,,:,,:,,:,,:
7414,2018/19,S08000030, ,Total,d,F60 - F69,270, ,64.89, ,125, ,30.04, ,20, ,4.81, 
7415,2018/19,S08000030, ,SMR01, ,F60 - F69,5, ,1.2, ,5, ,1.2, ,,:,,:
7416,2018/19,S08000030, ,SMR04, ,F60 - F69,265, ,63.69, ,125, ,30.04, ,20, ,4.81, 
7417,2018/19,S08000030, ,Total,d,F10 - F19,1140, ,273.99, ,775, ,186.26, ,15, ,3.61, 
7418,2018/19,S08000030, ,SMR01, ,F10 - F19,635, ,152.61, ,420, ,100.94, ,,:,,:
7419,2018/19,S08000030, ,SMR04, ,F10 - F19,505, ,121.37, ,415, ,99.74, ,15, ,3.61, 
7420,2018/19,S08000030, ,Total,d,F30 - F39,500, ,120.17, ,340, ,81.72, ,35, ,8.41, 
7421,2018/19,S08000030, ,SMR01, ,F30 - F39,35, ,8.41, ,30, ,7.21, ,,:,,:
7422,2018/19,S08000030, ,SMR04, ,F30 - F39,465, ,111.76, ,320, ,76.91, ,35, ,8.41, 
7423,2018/19,S08000030, ,Total,d,F40 - F49,290, ,69.7, ,240, ,57.68, ,15, ,3.61, 
7424,2018/19,S08000030, ,SMR01, ,F40 - F49,95, ,22.83, ,80, ,19.23, ,,:,,:
7425,2018/19,S08000030, ,SMR04, ,F40 - F49,195, ,46.87, ,165, ,39.66, ,15, ,3.61, 
7426,2018/19,S08000030, ,Total,d,F00 - F09 or Chapter G and second position F00,1015, ,243.94, ,565, ,135.79, ,50, ,12.02, 
7427,2018/19,S08000030, ,SMR01, ,F00 - F09 or Chapter G and second position F00,795, ,191.07, ,400, ,96.14, ,,:,,:
7428,2018/19,S08000030, ,SMR04, ,F00 - F09 or Chapter G and second position F00,220, ,52.87, ,185, ,44.46, ,50, ,12.02, 
7429,2018/19,S08000030, ,Total,d,"F50 - F59, F70 - F99",85, ,20.43, ,65, ,15.62, ,5, ,1.2, 
7430,2018/19,S08000030, ,SMR01, ,"F50 - F59, F70 - F99",40, ,9.61, ,30, ,7.21, ,,:,,:
7431,2018/19,S08000030, ,SMR04, ,"F50 - F59, F70 - F99",50, ,12.02, ,35, ,8.41, ,5, ,1.2, 
7432,2018/19,S08000030, ,Total,d,F20 - F29,350, ,84.12, ,240, ,57.68, ,70, ,16.82, 
7433,2018/19,S08000030, ,SMR01, ,F20 - F29,10, ,2.4, ,10, ,2.4, ,,:,,:
7434,2018/19,S08000030, ,SMR04, ,F20 - F29,340, ,81.72, ,235, ,56.48, ,70, ,16.82, 
7435,2018/19,S08000028, ,Total,d,F60 - F69,5, ,18.64, ,0, ,0, ,0, ,0, 
7436,2018/19,S08000028, ,SMR01, ,F60 - F69,5, ,18.64, ,0, ,0, ,,:,,:
7437,2018/19,S08000028, ,SMR04, ,F60 - F69,0, ,0, ,0, ,0, ,0, ,0, 
7438,2018/19,S08000028, ,Total,d,F10 - F19,80, ,298.17, ,55, ,204.99, ,0, ,0, 
7439,2018/19,S08000028, ,SMR01, ,F10 - F19,80, ,298.17, ,55, ,204.99, ,,:,,:
7440,2018/19,S08000028, ,SMR04, ,F10 - F19,0, ,0, ,0, ,0, ,0, ,0, 
7441,2018/19,S08000028, ,Total,d,F30 - F39,30, ,111.82, ,25, ,93.18, ,0, ,0, 
7442,2018/19,S08000028, ,SMR01, ,F30 - F39,10, ,37.27, ,5, ,18.64, ,,:,,:
7443,2018/19,S08000028, ,SMR04, ,F30 - F39,25, ,93.18, ,20, ,74.54, ,0, ,0, 
7444,2018/19,S08000028, ,Total,d,F40 - F49,10, ,37.27, ,10, ,37.27, ,0, ,0, 
7445,2018/19,S08000028, ,SMR01, ,F40 - F49,5, ,18.64, ,5, ,18.64, ,,:,,:
7446,2018/19,S08000028, ,SMR04, ,F40 - F49,5, ,18.64, ,5, ,18.64, ,0, ,0, 
7447,2018/19,S08000028, ,Total,d,F00 - F09 or Chapter G and second position F00,50, ,186.36, ,25, ,93.18, ,0, ,0, 
7448,2018/19,S08000028, ,SMR01, ,F00 - F09 or Chapter G and second position F00,40, ,149.09, ,20, ,74.54, ,,:,,:
7449,2018/19,S08000028, ,SMR04, ,F00 - F09 or Chapter G and second position F00,10, ,37.27, ,10, ,37.27, ,0, ,0, 
7450,2018/19,S08000028, ,Total,d,"F50 - F59, F70 - F99",5, ,18.64, ,5, ,18.64, ,0, ,0, 
7451,2018/19,S08000028, ,SMR01, ,"F50 - F59, F70 - F99",0, ,0, ,0, ,0, ,,:,,:
7452,2018/19,S08000028, ,SMR04, ,"F50 - F59, F70 - F99",0, ,0, ,0, ,0, ,0, ,0, 
7453,2018/19,S08000028, ,Total,d,F20 - F29,10, ,37.27, ,10, ,37.27, ,0, ,0, 
7454,2018/19,S08000028, ,SMR01, ,F20 - F29,5, ,18.64, ,5, ,18.64, ,,:,,:
7455,2018/19,S08000028, ,SMR04, ,F20 - F29,5, ,18.64, ,5, ,18.64, ,0, ,0, 
7456,2018/19,SB0802, ,Total,d,F60 - F69,10, ,,:,5, ,,:,10, ,,:
7457,2018/19,SB0802, ,SMR01, ,F60 - F69,,:,,:,,:,,:,,:,,:
7458,2018/19,SB0802, ,SMR04, ,F60 - F69,10, ,,:,5, ,,:,10, ,,:
7459,2018/19,SB0802, ,Total,d,F10 - F19,0, ,,:,0, ,,:,0, ,,:
7460,2018/19,SB0802, ,SMR01, ,F10 - F19,,:,,:,,:,,:,,:,,:
7461,2018/19,SB0802, ,SMR04, ,F10 - F19,0, ,,:,0, ,,:,0, ,,:
7462,2018/19,SB0802, ,Total,d,F30 - F39,0, ,,:,0, ,,:,5, ,,:
7463,2018/19,SB0802, ,SMR01, ,F30 - F39,,:,,:,,:,,:,,:,,:
7464,2018/19,SB0802, ,SMR04, ,F30 - F39,0, ,,:,0, ,,:,5, ,,:
7465,2018/19,SB0802, ,Total,d,F40 - F49,0, ,,:,0, ,,:,0, ,,:
7466,2018/19,SB0802, ,SMR01, ,F40 - F49,,:,,:,,:,,:,,:,,:
7467,2018/19,SB0802, ,SMR04, ,F40 - F49,0, ,,:,0, ,,:,0, ,,:
7468,2018/19,SB0802, ,Total,d,F00 - F09 or Chapter G and second position F00,0, ,,:,0, ,,:,0, ,,:
7469,2018/19,SB0802, ,SMR01, ,F00 - F09 or Chapter G and second position F00,,:,,:,,:,,:,,:,,:
7470,2018/19,SB0802, ,SMR04, ,F00 - F09 or Chapter G and second position F00,0, ,,:,0, ,,:,0, ,,:
7471,2018/19,SB0802, ,Total,d,"F50 - F59, F70 - F99",15, ,,:,10, ,,:,5, ,,:
7472,2018/19,SB0802, ,SMR01, ,"F50 - F59, F70 - F99",,:,,:,,:,,:,,:,,:
7473,2018/19,SB0802, ,SMR04, ,"F50 - F59, F70 - F99",15, ,,:,10, ,,:,5, ,,:
7474,2018/19,SB0802, ,Total,d,F20 - F29,45, ,,:,40, ,,:,75, ,,:
7475,2018/19,SB0802, ,SMR01, ,F20 - F29,,:,,:,,:,,:,,:,,:
7476,2018/19,SB0802, ,SMR04, ,F20 - F29,45, ,,:,40, ,,:,75, ,,:
7477,2019/20,S08000015, ,Total,d,F60 - F69,95, ,25.72, ,60, ,16.24, ,10, ,2.71, 
7478,2019/20,S08000015, ,SMR01, ,F60 - F69,0, ,0, ,0, ,0, ,,:,,:
7479,2019/20,S08000015, ,SMR04, ,F60 - F69,95, ,25.72, ,60, ,16.24, ,10, ,2.71, 
7480,2019/20,S08000015, ,Total,d,F10 - F19,1270, ,343.84, ,660, ,178.69, ,10, ,2.71, 
7481,2019/20,S08000015, ,SMR01, ,F10 - F19,940, ,254.49, ,440, ,119.12, ,,:,,:
7482,2019/20,S08000015, ,SMR04, ,F10 - F19,325, ,87.99, ,265, ,71.75, ,10, ,2.71, 
7483,2019/20,S08000015, ,Total,d,F30 - F39,180, ,48.73, ,135, ,36.55, ,20, ,5.41, 
7484,2019/20,S08000015, ,SMR01, ,F30 - F39,15, ,4.06, ,10, ,2.71, ,,:,,:
7485,2019/20,S08000015, ,SMR04, ,F30 - F39,165, ,44.67, ,130, ,35.2, ,20, ,5.41, 
7486,2019/20,S08000015, ,Total,d,F40 - F49,185, ,50.09, ,150, ,40.61, ,5, ,1.35, 
7487,2019/20,S08000015, ,SMR01, ,F40 - F49,120, ,32.49, ,90, ,24.37, ,,:,,:
7488,2019/20,S08000015, ,SMR04, ,F40 - F49,65, ,17.6, ,60, ,16.24, ,5, ,1.35, 
7489,2019/20,S08000015, ,Total,d,F00 - F09 or Chapter G and second position F00,500, ,135.37, ,305, ,82.58, ,55, ,14.89, 
7490,2019/20,S08000015, ,SMR01, ,F00 - F09 or Chapter G and second position F00,400, ,108.3, ,215, ,58.21, ,,:,,:
7491,2019/20,S08000015, ,SMR04, ,F00 - F09 or Chapter G and second position F00,105, ,28.43, ,95, ,25.72, ,55, ,14.89, 
7492,2019/20,S08000015, ,Total,d,"F50 - F59, F70 - F99",35, ,9.48, ,30, ,8.12, ,0, ,0, 
7493,2019/20,S08000015, ,SMR01, ,"F50 - F59, F70 - F99",10, ,2.71, ,10, ,2.71, ,,:,,:
7494,2019/20,S08000015, ,SMR04, ,"F50 - F59, F70 - F99",25, ,6.77, ,20, ,5.41, ,0, ,0, 
7495,2019/20,S08000015, ,Total,d,F20 - F29,240, ,64.98, ,170, ,46.03, ,45, ,12.18, 
7496,2019/20,S08000015, ,SMR01, ,F20 - F29,10, ,2.71, ,10, ,2.71, ,,:,,:
7497,2019/20,S08000015, ,SMR04, ,F20 - F29,230, ,62.27, ,165, ,44.67, ,45, ,12.18, 
7498,2019/20,S08000016, ,Total,d,F60 - F69,50, ,43.29, ,35, ,30.3, ,0, ,0, 
7499,2019/20,S08000016, ,SMR01, ,F60 - F69,0, ,0, ,0, ,0, ,,:,,:
7500,2019/20,S08000016, ,SMR04, ,F60 - F69,50, ,43.29, ,35, ,30.3, ,0, ,0, 
7501,2019/20,S08000016, ,Total,d,F10 - F19,210, ,181.8, ,125, ,108.22, ,0, ,0, 
7502,2019/20,S08000016, ,SMR01, ,F10 - F19,155, ,134.19, ,85, ,73.59, ,,:,,:
7503,2019/20,S08000016, ,SMR04, ,F10 - F19,55, ,47.61, ,50, ,43.29, ,0, ,0, 
7504,2019/20,S08000016, ,Total,d,F30 - F39,130, ,112.54, ,70, ,60.6, ,10, ,8.66, 
7505,2019/20,S08000016, ,SMR01, ,F30 - F39,10, ,8.66, ,5, ,4.33, ,,:,,:
7506,2019/20,S08000016, ,SMR04, ,F30 - F39,120, ,103.89, ,65, ,56.27, ,10, ,8.66, 
7507,2019/20,S08000016, ,Total,d,F40 - F49,75, ,64.93, ,50, ,43.29, ,0, ,0, 
7508,2019/20,S08000016, ,SMR01, ,F40 - F49,25, ,21.64, ,10, ,8.66, ,,:,,:
7509,2019/20,S08000016, ,SMR04, ,F40 - F49,50, ,43.29, ,45, ,38.96, ,0, ,0, 
7510,2019/20,S08000016, ,Total,d,F00 - F09 or Chapter G and second position F00,360, ,311.66, ,160, ,138.52, ,10, ,8.66, 
7511,2019/20,S08000016, ,SMR01, ,F00 - F09 or Chapter G and second position F00,310, ,268.38, ,125, ,108.22, ,,:,,:
7512,2019/20,S08000016, ,SMR04, ,F00 - F09 or Chapter G and second position F00,50, ,43.29, ,40, ,34.63, ,10, ,8.66, 
7513,2019/20,S08000016, ,Total,d,"F50 - F59, F70 - F99",25, ,21.64, ,15, ,12.99, ,0, ,0, 
7514,2019/20,S08000016, ,SMR01, ,"F50 - F59, F70 - F99",15, ,12.99, ,10, ,8.66, ,,:,,:
7515,2019/20,S08000016, ,SMR04, ,"F50 - F59, F70 - F99",15, ,12.99, ,10, ,8.66, ,0, ,0, 
7516,2019/20,S08000016, ,Total,d,F20 - F29,85, ,73.59, ,55, ,47.61, ,10, ,8.66, 
7517,2019/20,S08000016, ,SMR01, ,F20 - F29,0, ,0, ,0, ,0, ,,:,,:
7518,2019/20,S08000016, ,SMR04, ,F20 - F29,85, ,73.59, ,55, ,47.61, ,10, ,8.66, 
7519,2019/20,S08000017, ,Total,d,F60 - F69,90, ,60.46, ,50, ,33.59, ,0, ,0, 
7520,2019/20,S08000017, ,SMR01, ,F60 - F69,10, ,6.72, ,5, ,3.36, ,,:,,:
7521,2019/20,S08000017, ,SMR04, ,F60 - F69,80, ,53.74, ,50, ,33.59, ,0, ,0, 
7522,2019/20,S08000017, ,Total,d,F10 - F19,380, ,255.27, ,165, ,110.84, ,0, ,0, 
7523,2019/20,S08000017, ,SMR01, ,F10 - F19,275, ,184.74, ,110, ,73.89, ,,:,,:
7524,2019/20,S08000017, ,SMR04, ,F10 - F19,105, ,70.54, ,70, ,47.02, ,0, ,0, 
7525,2019/20,S08000017, ,Total,d,F30 - F39,440, ,295.58, ,95, ,63.82, ,10, ,6.72, 
7526,2019/20,S08000017, ,SMR01, ,F30 - F39,175, ,117.56, ,20, ,13.44, ,,:,,:
7527,2019/20,S08000017, ,SMR04, ,F30 - F39,260, ,174.66, ,90, ,60.46, ,10, ,6.72, 
7528,2019/20,S08000017, ,Total,d,F40 - F49,120, ,80.61, ,60, ,40.31, ,0, ,0, 
7529,2019/20,S08000017, ,SMR01, ,F40 - F49,65, ,43.67, ,35, ,23.51, ,,:,,:
7530,2019/20,S08000017, ,SMR04, ,F40 - F49,55, ,36.95, ,30, ,20.15, ,0, ,0, 
7531,2019/20,S08000017, ,Total,d,F00 - F09 or Chapter G and second position F00,310, ,208.25, ,165, ,110.84, ,20, ,13.44, 
7532,2019/20,S08000017, ,SMR01, ,F00 - F09 or Chapter G and second position F00,180, ,120.92, ,100, ,67.18, ,,:,,:
7533,2019/20,S08000017, ,SMR04, ,F00 - F09 or Chapter G and second position F00,125, ,83.97, ,75, ,50.38, ,20, ,13.44, 
7534,2019/20,S08000017, ,Total,d,"F50 - F59, F70 - F99",30, ,20.15, ,15, ,10.08, ,0, ,0, 
7535,2019/20,S08000017, ,SMR01, ,"F50 - F59, F70 - F99",15, ,10.08, ,10, ,6.72, ,,:,,:
7536,2019/20,S08000017, ,SMR04, ,"F50 - F59, F70 - F99",15, ,10.08, ,10, ,6.72, ,0, ,0, 
7537,2019/20,S08000017, ,Total,d,F20 - F29,260, ,174.66, ,95, ,63.82, ,15, ,10.08, 
7538,2019/20,S08000017, ,SMR01, ,F20 - F29,60, ,40.31, ,10, ,6.72, ,,:,,:
7539,2019/20,S08000017, ,SMR04, ,F20 - F29,205, ,137.71, ,90, ,60.46, ,15, ,10.08, 
